Iteracion 	 mejor fitness encontrado 
0	4397
1	4325
2	4165
3	3952
4	3928
5	3879
6	3612
7	3545
8	3344
9	3028
10	2880
11	2803
12	2640
13	2603
14	2603
15	2600
16	2600
17	2600
18	2600
19	2600
20	2600
21	2600
22	2600
23	2600
24	2600
25	2600
26	2600
27	2600
28	2600
29	2600
30	2600
31	2600
32	2600
33	2600
34	2600
35	2600
36	2600
37	2600
38	2600
39	2600
40	2600
41	2600
42	2600
43	2600
44	2600
45	2600
46	2600
47	2600
48	2600
49	2600
50	2600
51	2600
52	2600
53	2600
54	2600
55	2600
56	2600
57	2600
58	2600
59	2600
60	2600
61	2600
62	2600
63	2600
64	2600
65	2600
66	2600
67	2600
68	2600
69	2600
70	2600
71	2600
72	2600
73	2600
74	2600
75	2600
76	2600
77	2600
78	2600
79	2600
80	2600
81	2600
82	2600
83	2600
84	2600
85	2600
86	2600
87	2600
88	2600
89	2600
90	2600
91	2600
92	2600
93	2600
94	2600
95	2600
96	2600
97	2600
98	2600
99	2600
100	2600
101	2600
102	2600
103	2600
104	2600
105	2600
106	2600
107	2600
108	2600
109	2600
110	2600
111	2600
112	2600
113	2600
114	2600
115	2600
116	2600
117	2600
118	2600
119	2600
120	2600
121	2600
122	2600
123	2600
124	2600
125	2600
126	2600
127	2600
128	2600
129	2600
130	2600
131	2600
132	2600
133	2600
134	2600
135	2600
136	2600
137	2600
138	2600
139	2600
140	2600
141	2600
142	2600
143	2600
144	2600
145	2600
146	2600
147	2600
148	2600
149	2600
150	2600
151	2600
152	2600
153	2600
154	2600
155	2600
156	2600
157	2600
158	2600
159	2600
160	2600
161	2600
162	2600
163	2600
164	2600
165	2600
166	2600
167	2600
168	2600
169	2600
170	2600
171	2600
172	2600
173	2600
174	2600
175	2600
176	2600
177	2600
178	2600
179	2600
180	2600
181	2600
182	2600
183	2600
184	2600
185	2600
186	2600
187	2600
188	2600
189	2600
190	2600
191	2600
192	2600
193	2600
194	2600
195	2600
196	2600
197	2600
198	2600
199	2600
